State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,County Medical Services,Maternal Health,"A program that funds medical care for uninsured indigent adult county residents. While not a health insurance program, County Medical Services (CMS) funds services through a network of community health centers, private physicians and hospitals.",Uninsured indigent adult county residents,Not specified,Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ssp/county_medical_services.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,In-Home Supportive Services,Maternal Health,"IHSS helps seniors and disabled people with basic needs such as bathing, grooming, and cleaning.",Seniors and disabled people,"Meet financial eligibility guidelines, be blind, disabled, or age 65 or older, and unable to live at home safely without help.",You or someone you know may apply for you. Call (800) 339-4661 to apply with Call Center staff.,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ais/Services/In-Home-Supportive-Services.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Perinatal Care Network (PCN),Tier 3 — Selective,The Perinatal Care Network provides services for high-risk pregnant women on Medi-Cal.,High-risk pregnant women on Medi-Cal,Not specified,Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/maternal_child_family_health_services/MCFHSstatistics.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Medi-Cal,Tier 1 — Universal,Medi-Cal is California's Medicaid program that provides free or low-cost health coverage to children and adults.,"California residents who are otherwise eligible, regardless of immigration status.",Not specified,how to apply or Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/ssp/medi-cal_program.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Perinatal Equity Initiative (PEI),Tier 3 — Selective,The Perinatal Equity Initiative (PEI) aims to improve birth and maternal health outcomes for African-American families in San Diego County by addressing social injustices and health inequities.,African-American families in San Diego County,Not specified,Not specified,Not specified,Unknown,https://blacklegacynowsd.com/?msclkid=bc9739eabd0411ec8c2a1f6b894251d0,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Perinatal Care Network (PCN),Tier 3 — Selective,"PCN is a toll-free phone line that links families eligible for pregnancy-related Medi-Cal to care, aiming to decrease barriers to accessing prenatal services.",Pregnant women eligible for Medi-Cal,Eligibility for pregnancy-related Medi-Cal,Call 1-800-675-2229,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Home Visiting Program,Tier 3 — Selective,"Public Health Nurses provide home visitation to support high-risk pregnant, postpartum, and first-time moms.","High-risk pregnant, postpartum, and first-time moms",Not specified,Call 1-619-285-6480,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Black Infant Health (BIH),Tier 3 — Selective,Improves the health of African-American mothers and babies through prenatal and postpartum group and individualized support.,African-American mothers and babies,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,Global Communities Healthy Start,Tier 2 — State-wide,"Free prenatal and childbirth education, postpartum, and breastfeeding support with a focus on Black families in San Diego County.",Black families,Not specified,Not specified,Not specified,Unknown,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
California,San Diego,https://www.sandiegocounty.gov/,Health & Human Services Agency,AIS.295only.HHSA@sdcounty.ca.gov,800-587-8118,"Women, Infants, and Children (WIC)",Tier 1 — Universal,"Food assistance and nutrition education for low-income pregnant, postpartum, and breastfeeding women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Low-income status,Not specified,Not specified,Yes,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/perinatal_care_network.html,2026-03-16,Swindar,No specific maternal health programs found; In-Home Supportive Services is not exclusively maternal health.
