State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,"Supplemental Nutrition Program for Women, Infants and Children (WIC)",Tier 1 — Universal,WIC is a nutrition education program that provides healthy food options and lactation support for families.,"Low-income pregnant, postpartum, and breastfeeding women; infants and children under 5 years old.","Families may qualify if they live in California and are pregnant, breastfeeding, postpartum; or care for a child under age 5 and have low-to-medium income or receive Medi-Cal, CalWORKs (TANF), or CalFresh (SNAP) benefits.","To schedule an appointment with Mono County WIC, please call the Mammoth Lakes office at (760) 924-4610.",Not specified,Yes,https://monocounty.ca.gov/hhs/page/supplemental-nutrition-program-women-infants-and-children-wic#for_providers,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,WIC,Universal,"Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/women-maternal-health,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Health Coverage (Medi-Cal),Universal,Medicaid Prenatal and Pregnancy Coverage.,Pregnant individuals meeting income thresholds; varies by state expansion status.,Not specified,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/women-maternal-health,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,WIC referral,Tier 1 — Universal,"Provides nutritional assistance and education to women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Health Coverage (Medi-Cal),Tier 1 — Universal,Provides health coverage for pregnant individuals meeting income thresholds.,Pregnant individuals meeting income thresholds.,Varies by state expansion status,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Maternal Mental Health Resources,Tier 3 — Selective,Resources for pregnant and postpartum individuals experiencing mental health challenges.,Pregnant and postpartum individuals experiencing mental health challenges.,Not specified,Not specified,Not specified,Unknown,https://www.monohealth.com/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Birth Control Counseling,UNMATCHED,Counseling and referrals for birth control options.,Individuals seeking birth control options.,Not specified,Not specified,Not specified,Unknown,https://www.monohealth.com/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,WIC,Tier 1 — Universal,"WIC provides nutritional support and education for pregnant and postpartum women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/infant-baby-health,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Medi-Cal,Tier 1 — Universal,Medi-Cal provides health coverage for pregnant individuals meeting income thresholds.,Pregnant individuals meeting income thresholds,Varies by state expansion status,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/infant-baby-health,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Health Coverage (Medi-Cal),Tier 1 — Universal,"Medi-Cal provides health coverage for eligible individuals, including pregnant women.",Pregnant individuals meeting income thresholds; varies by state expansion status,"Eligibility is based on household size, income, citizenship/residency status.","Request an application by mail, pick one up at a County Office, or apply online at BenefitsCal.com",Not specified,Yes,https://www.monohealth.com/hhs/page/health-coverage-medi-cal,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,WIC,Tier 1 — Universal,"WIC provides nutritional support for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children",Not specified,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/health-coverage-medi-cal,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,WIC,Tier 1 — Universal,"WIC provides free healthy foods, breastfeeding support, nutrition education and referrals to services to support you and your family.","Low-income pregnant, postpartum, and breastfeeding women; infants and children under age 5.","You may qualify if you have low-to-medium income, receive Medi-Cal, CalWORKs, or CalFresh.",Call: (760) 924-4610 or Text: 1-800-421-9627 to Apply,Not specified,Yes,https://www.monohealth.com/hhs/page/wic,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,WIC referral,Tier 1 — Universal,"Referral service for the Special Supplemental Nutrition Program for Women, Infants, and Children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Health Coverage (Medi-Cal),Tier 1 — Universal,Assistance with obtaining health insurance coverage for pregnant individuals.,Pregnant individuals meeting income thresholds.,Varies by state expansion status,Not specified,Not specified,Yes,https://www.monohealth.com/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Parents & Expectant Mothers,Tier 3 — Selective,Support for expectant parents and families with young children.,Expectant parents and families with children from birth through age 3.,Not specified,Not specified,Not specified,Unknown,https://www.monohealth.com/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,WIC referral,Tier 1 — Universal,"WIC provides nutritional support and education for women, infants, and children.","Low-income pregnant, postpartum, and breastfeeding women; infants and children.",Not specified,Not specified,Not specified,Yes,https://monocounty.ca.gov/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Maternal Mental Health Resources,Tier 3 — Selective,Resources for pregnant and postpartum individuals experiencing mental health challenges.,Pregnant and postpartum individuals experiencing mental health challenges.,Not specified,Not specified,Not specified,Unknown,https://monocounty.ca.gov/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
California,Mono,https://monocounty.ca.gov/,Mono County Public Health,Not found,(760) 924-4610,Birth Control Counseling,UNMATCHED,Counseling and information about birth control options.,Individuals seeking birth control information.,Not specified,Not specified,Not specified,Unknown,https://monocounty.ca.gov/hhs/page/sexual-reproductive-health-0,2026-04-20,Swindar,
