State,County_Name,County_Website_URL,Health_Department_Name,Health_Department_Contact_Email,Health_Department_Contact_Phone,Program_Name,Program_Category,Program_Description,Target_Population,Eligibility_Requirements,Application_Process,Required_Documentation,Financial_Assistance_Available,Program_Website_URL,Last_Updated,Data_Collector_Name,Notes
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Parents as Teachers,Selective,AFLP focuses on positive youth development and provides one-on-one support and resources.,Young parents under age 22 who are parenting or expecting a baby.,Under age 22 and live in Riverside County.,Not specified,Not specified,No,https://www.ruhealth.org/public-health/adolescent-family-life-program,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Black Infant Health,Selective,Addresses the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age.,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/adolescent-family-life-program,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Healthy Families America,Selective,Provides support and resources for families with newborns.,Families with newborns up to 3 months.,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/adolescent-family-life-program,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Nurse-Family Partnership,Selective,"Provides home visiting services for first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation.",Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/adolescent-family-life-program,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Black Infant Health,Tier 3 — Selective,The Black Infant Health Program aims to empower African American moms to make behavioral changes that lead to healthier lifestyles and reduce the high rate of infant mortality in African American babies.,"African American women, 16 years or older, pregnant or have a baby up to 6 months old","Must be an African American woman, 16 years or older, pregnant or have a baby up to 6 months old","To enroll, complete the referral form and contact the program",Not specified,No,https://www.ruhealth.org/public-health/black-infant-health,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,MCAH/PHN Referral Form,UNMATCHED,The Electronic MCAH/PHN Referral Form is designed to assist in referrals for maternal and child health services.,Pregnant individuals and families with children,Not specified,Fill out the form and click 'Submit',Not specified,Unknown,https://www.ruhealth.org/form/mcah-phn-referral-form,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Healthy Families America,Tier 3 — Selective,"Healthy Families America (HFA) is a nationally recognized pregnancy, infant, and early childhood family support program that supports parents in building nurturing, safe, and trusting relationships.",Parents and families with infants and young children,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/healthy-families-america,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Parents as Teachers,Tier 3 — Selective,The program focuses on providing parent educator home visits to support expectant parents and families with young children.,Expectant parents and families with children from birth through age 3,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/healthy-families-america,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Black Infant Health,Tier 3 — Selective,The program addresses the health disparities faced by Black/African American women of childbearing age.,Black/African American women of childbearing age,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/healthy-families-america,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Nurse-Family Partnership,Tier 3 — Selective,"The program provides nurse home visiting services to first-time, low-income pregnant women.","First-time, low-income pregnant women",Enrolled by 28 weeks gestation,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/healthy-families-america,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Parents as Teachers,Tier 3 — Selective,A program that provides parent educator home visits.,Expectant parents and families with children from birth through age 3 (or 5 in some cases).,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/nursing-maternal-child-adolescent-health,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Black Infant Health,Tier 3 — Selective,A program addressing the higher rates of infant mortality among Black/African American women.,Black/African American women of childbearing age.,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/nursing-maternal-child-adolescent-health,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Healthy Families America,Tier 3 — Selective,A program that provides support for families with newborns up to 3 months.,Families with newborns up to 3 months.,Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/nursing-maternal-child-adolescent-health,2026-04-20,Swindar,
California,Riverside,https://www.rivco.org/,Riverside University Health System,[email protected],(800) 794-4814,Nurse-Family Partnership,Tier 3 — Selective,"A program providing nurse home visiting for first-time, low-income pregnant women.","First-time, low-income pregnant women enrolled by 28 weeks gestation.",Not specified,Not specified,Not specified,Unknown,https://www.ruhealth.org/public-health/nursing-maternal-child-adolescent-health,2026-04-20,Swindar,
